"NGC","Description","ra_hour_decimal","dec_deg_decimal"
1853,"Galaxy Dor",5.205,-57.4
1854,"Open Cluster Dor",5.15166666666667,-68.85
1855," Dor",5.15666666666667,-68.85
1856,"Open Cluster Dor",5.15666666666667,-69.1333333333333
1857,"Open Cluster Aur",5.33666666666667,39.35
1858,"Cluster Nebulosity Dor",5.16166666666667,-68.9
1859,"Open Cluster Dor",5.19,-65.2166666666667
1860,"Open Cluster Dor",5.17333333333333,-68.7666666666667
1861,"Open Cluster Men",5.16833333333333,-70.7666666666667
1862,"Open Cluster Dor",5.20333333333333,-66.1333333333333
1863,"Open Cluster Dor",5.19,-68.7833333333333
1864,"Open Cluster Dor",5.20833333333333,-67.6333333333333
1865,"Open Cluster Dor",5.20333333333333,-68.7833333333333
1866,"Open Cluster Dor",5.225,-65.4666666666667
1867,"Open Cluster Dor",5.225,-66.2833333333333
1868,"Globular Cluster Dor",5.24166666666667,-63.95
1869,"Cluster Nebulosity Dor",5.23,-67.3833333333333
1870,"Open Cluster Dor",5.21666666666667,-69.1333333333333
1871,"Cluster Nebulosity Dor",5.22833333333333,-67.4666666666667
1872,"Cluster Nebulosity Dor",5.21666666666667,-69.3333333333333
1873,"Cluster Nebulosity Dor",5.22833333333333,-67.3333333333333
1874,"Cluster Nebulosity Dor",5.22,-69.3833333333333
1875,"Galaxy Ori",5.36333333333333,6.68333333333333
1878,"Open Cluster Men",5.21,-70.4666666666667
1879,"Galaxy Col",5.33,-32.15
1880,"Cluster Nebulosity Dor",5.22666666666667,-69.3833333333333
1881,"Cluster Nebulosity Dor",5.22,-69.35
1882,"Open Cluster Dor",5.25333333333333,-66.1166666666667
1883,"Open Cluster Aur",5.43166666666667,46.55
1884," Dor",5.265,-66.1666666666667
1885,"Open Cluster Dor",5.25,-68.9666666666667
1886,"Galaxy Lep",5.36333333333333,-23.8166666666667
1887,"Open Cluster Dor",5.26333333333333,-66.3
1888,"Galaxy Lep",5.375,-11.5
1889,"Galaxy Lep",5.375,-11.4833333333333
1890,"Open Cluster Men",5.23166666666667,-72.0666666666667
1891," Col",5.355,-35.7333333333333
1892,"Galaxy Dor",5.285,-64.95
1893,"Open Cluster Aur",5.37833333333333,33.4
1894,"Open Cluster Dor",5.26166666666667,-69.45
1895,"Nebula Dor",5.28166666666667,-67.3166666666667
1897,"Open Cluster Dor",5.29,-67.4333333333333
1898,"Globular Cluster Dor",5.27833333333333,-69.6
1899,"Nebula Dor",5.29666666666667,-67.8833333333333
1900,"Open Cluster Dor",5.31666666666667,-63.0333333333333
1901,"Open Cluster Dor",5.29666666666667,-68.4333333333333
1902,"Open Cluster Dor",5.30166666666667,-66.6166666666667
1903,"Open Cluster Dor",5.28666666666667,-69.3
1904,"Globular Cluster Lep",5.40833333333333,-24.55
1905,"Open Cluster Dor",5.30333333333333,-67.25
1906," Lep",5.41333333333333,-15.9666666666667
1907,"Open Cluster Aur",5.46666666666667,35.3166666666667
1909," Ori",5.43166666666667,-8.13333333333333
1910,"Open Cluster Dor",5.30166666666667,-69.2166666666667
1911," Dor",5.32,-66.7666666666667
1912,"Open Cluster Aur",5.47833333333333,35.8333333333333
1913,"Open Cluster Dor",5.30666666666667,-69.55
1914,"Cluster Nebulosity Men",5.29333333333333,-71.2333333333333
1915," Dor",5.32666666666667,-66.8
1916,"Open Cluster Dor",5.29166666666667,-69.3666666666667
1917,"Globular Cluster Dor",5.31666666666667,-69
1918,"Cluster Nebulosity Dor",5.31833333333333,-69.65
1919,"Cluster Nebulosity Dor",5.33333333333333,-66.9166666666667
1920,"Nebula Dor",5.34333333333333,-66.8
1921,"Nebula Dor",5.32166666666667,-69.8
1922,"Open Cluster Dor",5.32833333333333,-69.4833333333333
1923,"Cluster Nebulosity Dor",5.35,-65.5
1924,"Galaxy Ori",5.465,-5.31666666666667
1925,"Cluster Nebulosity Dor",5.36333333333333,-65.8
1926,"Open Cluster Dor",5.34166666666667,-69.5
1928,"Open Cluster Dor",5.34666666666667,-69.4833333333333
1929,"Cluster Nebulosity Dor",5.36,-67.9333333333333
1930,"Galaxy Pic",5.43166666666667,-46.7333333333333
1931,"Cluster Nebulosity Aur",5.52333333333333,34.25
1933,"Open Cluster Dor",5.37,-66.15
1934,"Cluster Nebulosity Dor",5.36333333333333,-67.9333333333333
1935,"Cluster Nebulosity Dor",5.365,-67.9666666666667
1936,"Cluster Nebulosity Dor",5.36833333333333,-67.9833333333333
1937,"Cluster Nebulosity Dor",5.37166666666667,-67.9166666666667
1938,"Open Cluster Men",5.35666666666667,-69.9166666666667
1940,"Open Cluster Dor",5.37666666666667,-67.2
1941,"Nebula Dor",5.385,-66.3833333333333
1942,"Open Cluster Dor",5.41166666666667,-63.9333333333333
1943,"Cluster Nebulosity Men",5.37833333333333,-70.1666666666667
1944,"Open Cluster Men",5.365,-72.5
1945,"Nebula Dor",5.42333333333333,-66.35
1946,"Open Cluster Dor",5.41833333333333,-66.4166666666667
1947,"Galaxy Dor",5.44666666666667,-63.7666666666667
1948,"Cluster Nebulosity Dor",5.425,-66.25
1949,"Nebula Dor",5.41833333333333,-68.4833333333333
1950,"Open Cluster Men",5.40833333333333,-69.95
1951,"Open Cluster Dor",5.43166666666667,-66.6
1952,"Nebula Tau",5.575,22.0166666666667
1953,"Globular Cluster Dor",5.42333333333333,-68.8
1954,"Galaxy Lep",5.54666666666667,-14.0666666666667
1955,"Cluster Nebulosity Dor",5.435,-67.4833333333333
1956,"Galaxy Men",5.32833333333333,-77.75
1957,"Galaxy Lep",5.54833333333333,-14.1166666666667
1958,"Open Cluster Dor",5.425,-69.8333333333333
1959,"Open Cluster Men",5.43,-69.9333333333333
1960,"Open Cluster Aur",5.60166666666667,34.1333333333333
1961,"Galaxy Cam",5.70166666666667,69.3833333333333
1962,"Cluster Nebulosity Dor",5.44166666666667,-68.7833333333333
1963,"Galaxy Col",5.555,-36.4166666666667
1964,"Galaxy Lep",5.55666666666667,-21.95
1965,"Cluster Nebulosity Dor",5.44166666666667,-68.7833333333333
1966,"Nebula Dor",5.44666666666667,-68.8166666666667
1967,"Open Cluster Dor",5.44166666666667,-69.0666666666667
1968,"Cluster Nebulosity Dor",5.45333333333333,-67.4333333333333
1969,"Open Cluster Dor",5.44166666666667,-69.8166666666667
1970,"Cluster Nebulosity Dor",5.44166666666667,-68.7833333333333
1971,"Open Cluster Dor",5.445,-69.85
1972,"Open Cluster Dor",5.445,-69.8166666666667
1973,"Nebula Ori",5.585,-4.73333333333333
1974,"Cluster Nebulosity Dor",5.465,-67.4
1975,"Nebula Ori",5.59,-4.68333333333333
1976,"Nebula Ori",5.59,-5.45
1977,"Nebula Ori",5.59166666666667,-4.86666666666667
1978,"Globular Cluster Dor",5.47666666666667,-66.2333333333333
1979,"Galaxy Lep",5.56333333333333,-23.3166666666667
1980,"Nebula Ori",5.59,-5.9
1981,"Open Cluster Ori",5.58666666666667,-4.43333333333333
1982,"Nebula Ori",5.59333333333333,-5.26666666666667
1983,"Cluster Nebulosity Dor",5.45833333333333,-68.95
1984,"Cluster Nebulosity Dor",5.45833333333333,-69.1
1985,"Nebula Aur",5.62833333333333,32
1986,"Open Cluster Men",5.45833333333333,-69.9666666666667
1987,"Globular Cluster Men",5.45333333333333,-70.7666666666667
1989,"Galaxy Col",5.57333333333333,-30.8
1990,"Nebula Ori",5.60333333333333,-1.2
1991," Dor",5.48333333333333,-67.4333333333333
1992,"Galaxy Col",5.575,-30.9333333333333
1993,"Galaxy Lep",5.59166666666667,-17.8166666666667
1994,"Open Cluster Dor",5.47,-69.1166666666667
1995,"Double Star Pic",5.54166666666667,-48.7
1997,"Open Cluster Dor",5.50833333333333,-63.2
1998,"Galaxy Pic",5.555,-48.6833333333333
1999,"Nebula Ori",5.60833333333333,-6.7
2000,"Open Cluster Men",5.45666666666667,-71.9166666666667
2001,"Cluster Nebulosity Dor",5.485,-68.7333333333333
2002,"Open Cluster Dor",5.50333333333333,-66.8666666666667
2003,"Open Cluster Dor",5.51166666666667,-66.45
2004,"Open Cluster Dor",5.51,-67.2833333333333
2005,"Open Cluster Dor",5.5,-69.7333333333333
2006,"Open Cluster Dor",5.52,-66.95
2007,"Galaxy Pic",5.58333333333333,-50.9333333333333
2008,"Galaxy Pic",5.585,-50.9833333333333
2009,"Open Cluster Dor",5.51333333333333,-69.15
2010,"Open Cluster Men",5.51,-70.8166666666667
2011,"Cluster Nebulosity Dor",5.535,-67.5166666666667
2012,"Galaxy Men",5.37666666666667,-79.85
2014,"Cluster Nebulosity Dor",5.53666666666667,-67.6666666666667
2015,"Cluster Nebulosity Dor",5.53166666666667,-69.2166666666667
2016,"Open Cluster Men",5.525,-69.9333333333333
2017," Lep",5.65666666666667,-17.85
2018,"Nebula Men",5.51,-71.0666666666667
2019,"Globular Cluster Men",5.52833333333333,-70.1666666666667
2020,"Nebula Dor",5.55166666666667,-67.7
2021,"Cluster Nebulosity Dor",5.55666666666667,-67.4333333333333
2022,"Planetary Nebula Ori",5.70166666666667,9.08333333333333
2023,"Nebula Ori",5.69333333333333,-2.23333333333333
2024,"Nebula Ori",5.69833333333333,-1.85
2025,"Open Cluster Men",5.55166666666667,-71.7333333333333
2027,"Cluster Nebulosity Dor",5.585,-66.9166666666667
2028,"Open Cluster Men",5.56166666666667,-69.9333333333333
2029,"Cluster Nebulosity Dor",5.59,-67.55
2030,"Cluster Nebulosity Dor",5.59,-66.0166666666667
2031,"Open Cluster Men",5.56166666666667,-70.9833333333333
2032,"Cluster Nebulosity Dor",5.58833333333333,-67.5666666666667
2033,"Cluster Nebulosity Dor",5.575,-69.7333333333333
2034,"Cluster Nebulosity Dor",5.595,-66.9333333333333
2035,"Cluster Nebulosity Dor",5.58833333333333,-67.5666666666667
2036,"Open Cluster Men",5.57333333333333,-70.0666666666667
2037,"Cluster Nebulosity Dor",5.57833333333333,-69.75
2038,"Open Cluster Men",5.575,-70.55
2040,"Cluster Nebulosity Dor",5.60166666666667,-67.55
2041,"Open Cluster Dor",5.60666666666667,-66.9666666666667
2042,"Cluster Nebulosity Dor",5.59666666666667,-68.9
2043," Men",5.60333333333333,-70.0833333333333
2044,"Cluster Nebulosity Dor",5.59833333333333,-69.1833333333333
2046,"Open Cluster Men",5.58833333333333,-70.2333333333333
2047,"Open Cluster Men",5.59333333333333,-70.1833333333333
2048,"Nebula Dor",5.58666666666667,-69.7666666666667
2049,"Galaxy Col",5.72333333333333,-30.1
2050,"Cluster Nebulosity Dor",5.60833333333333,-69.3666666666667
2051,"Open Cluster Men",5.60333333333333,-71
2052,"Nebula Dor",5.62166666666667,-69.75
2053,"Open Cluster Dor",5.62166666666667,-67.4
2055,"Cluster Nebulosity Dor",5.61666666666667,-69.4
2056,"Open Cluster Men",5.60833333333333,-70.6666666666667
2057,"Open Cluster Men",5.61166666666667,-70.25
2058,"Open Cluster Men",5.61,-70.1333333333333
2059,"Open Cluster Men",5.61166666666667,-70.1
2060,"Cluster Nebulosity Dor",5.62666666666667,-69.1666666666667
2061," Col",5.73166666666667,-33.95
2062,"Open Cluster Dor",5.66666666666667,-66.8833333333333
2064,"Nebula Ori",5.77166666666667,0
2065,"Open Cluster Men",5.62166666666667,-70.2166666666667
2066,"Open Cluster Men",5.625,-70.1666666666667
2067,"Nebula Ori",5.775,0.1
2068,"Nebula Ori",5.77833333333333,0.05
2069,"Nebula Dor",5.64166666666667,-69.0833333333333
2070,"Cluster Nebulosity Dor",5.64333333333333,-69.0833333333333
2071,"Nebula Ori",5.78666666666667,0.3
2072,"Open Cluster Men",5.635,-70.2333333333333
2073,"Galaxy Lep",5.765,-21.9833333333333
2074,"Cluster Nebulosity Dor",5.64833333333333,-69.4833333333333
2075,"Cluster Nebulosity Men",5.63666666666667,-70.6666666666667
2076,"Galaxy Lep",5.78,-16.7666666666667
2077,"Cluster Nebulosity Dor",5.66,-69.6666666666667
2078,"Cluster Nebulosity Dor",5.66,-69.75
2079,"Cluster Nebulosity Dor",5.66,-69.7833333333333
2080,"Cluster Nebulosity Dor",5.66166666666667,-69.65
2081,"Cluster Nebulosity Dor",5.66833333333333,-69.4
2082,"Galaxy Dor",5.69666666666667,-64.3
2083,"Cluster Nebulosity Dor",5.665,-69.75
2084,"Cluster Nebulosity Dor",5.665,-69.75
2085,"Cluster Nebulosity Dor",5.67,-69.65
2086,"Cluster Nebulosity Dor",5.67333333333333,-69.65
2087,"Galaxy Pic",5.73833333333333,-55.5333333333333
2088,"Open Cluster Dor",5.68,-69.4666666666667
2089,"Galaxy Lep",5.79666666666667,-17.6
2090,"Galaxy Col",5.78333333333333,-34.2333333333333
2091,"Open Cluster Dor",5.68166666666667,-69.4333333333333
2092,"Open Cluster Dor",5.69166666666667,-69.2166666666667
2093,"Cluster Nebulosity Dor",5.69166666666667,-68.9166666666667
2094,"Open Cluster Dor",5.70166666666667,-68.35
2095,"Open Cluster Dor",5.71166666666667,-67.3166666666667
2096,"Open Cluster Dor",5.70333333333333,-68.4666666666667
2097,"Open Cluster Dor",5.735,-62.7833333333333
2098,"Cluster Nebulosity Dor",5.70833333333333,-68.2666666666667
2099,"Open Cluster Aur",5.87333333333333,32.55
2100,"Open Cluster Dor",5.7,-69.2333333333333
2101,"Galaxy Pic",5.77333333333333,-52.0833333333333
2102,"Open Cluster Dor",5.70333333333333,-69.4833333333333
2103,"Cluster Nebulosity Men",5.69333333333333,-71.3333333333333
2104,"Galaxy Pic",5.785,-51.55
2105,"Open Cluster Dor",5.73666666666667,-66.4166666666667
2106,"Galaxy Lep",5.845,-21.5833333333333
2107,"Open Cluster Men",5.72,-70.6166666666667
2108,"Globular Cluster Dor",5.73,-69.2
2109,"Cluster Nebulosity Dor",5.74,-68.5333333333333
2110,"Galaxy Ori",5.87,-7.45
2111,"Open Cluster Men",5.745,-70.95
2112,"Open Cluster Ori",5.89833333333333,0.4
2113,"Cluster Nebulosity Dor",5.75833333333333,-69.75
2114,"Open Cluster Dor",5.76333333333333,-68.05
2115,"Galaxy Pic",5.855,-50.5833333333333
2116,"Open Cluster Dor",5.78166666666667,-68.5333333333333
2117,"Open Cluster Dor",5.78833333333333,-67.4666666666667
2118,"Open Cluster Dor",5.78666666666667,-69.15
2119,"Galaxy Ori",5.95666666666667,11.95
2120,"Globular Cluster Dor",5.84333333333333,-63.6833333333333
2121,"Globular Cluster Men",5.8,-71.4666666666667
2122,"Cluster Nebulosity Men",5.81166666666667,-70.0666666666667
2123,"Open Cluster Dor",5.86166666666667,-65.3166666666667
2124,"Galaxy Lep",5.965,-20.0666666666667
2125,"Open Cluster Dor",5.845,-69.4833333333333
2126,"Open Cluster Aur",6.05,49.9
2127,"Open Cluster Dor",5.85166666666667,-69.3666666666667
2128,"Galaxy Cam",6.07833333333333,57.65
2129,"Open Cluster Gem",6.01666666666667,23.3
2130,"Open Cluster Dor",5.86833333333333,-67.3333333333333
2131,"Galaxy Lep",5.97833333333333,-26.6333333333333
2132,"Asterism Pic",5.92,-59.9166666666667
2133,"Globular Cluster Men",5.85666666666667,-71.1833333333333
2134,"Open Cluster Men",5.835,-71.1166666666667
2135,"Open Cluster Dor",5.885,-67.4333333333333
2136,"Open Cluster Dor",5.88,-69.5
2137,"Open Cluster Dor",5.88666666666667,-69.4833333333333
2138,"Open Cluster Dor",5.90833333333333,-65.8333333333333
2139,"Galaxy Lep",6.01833333333333,-23.6666666666667
2140,"Open Cluster Dor",5.9,-68.6
2141,"Open Cluster Ori",6.05166666666667,10.4333333333333
2144,"Galaxy Men",5.68333333333333,-82.1166666666667
2145,"Open Cluster Men",5.90833333333333,-70.9166666666667
2146,"Galaxy Cam",6.31166666666667,78.35
2147,"Cluster Nebulosity Dor",5.93333333333333,-68.2
2148,"Galaxy Pic",5.97833333333333,-59.1166666666667
2149,"Nebula Mon",6.05833333333333,-9.73333333333333
2150,"Galaxy Dor",5.93166666666667,-69.5666666666667
2151,"Open Cluster Dor",5.93833333333333,-69.0166666666667
2152,"Galaxy Pic",6.015,-50.7333333333333
2153,"Open Cluster Dor",5.95833333333333,-66.4
2154,"Globular Cluster Dor",5.95833333333333,-67.25
2155,"Globular Cluster Dor",5.97333333333333,-65.4666666666667
2156,"Open Cluster Dor",5.96,-68.45
2157,"Open Cluster Dor",5.955,-69.1833333333333
2158,"Open Cluster Gem",6.125,24.1
2159,"Open Cluster Dor",5.965,-68.6333333333333
2160,"Open Cluster Dor",5.96666666666667,-68.2833333333333
2161,"Globular Cluster Men",5.92666666666667,-74.35
2162,"Globular Cluster Dor",6.00833333333333,-63.75
2164,"Open Cluster Dor",5.97833333333333,-68.5166666666667
2166,"Open Cluster Dor",5.98833333333333,-67.9333333333333
2168,"Open Cluster Gem",6.14833333333333,24.3333333333333
2169,"Open Cluster Ori",6.14,13.95
2170,"Nebula Mon",6.125,-6.4
2172,"Open Cluster Dor",5.99833333333333,-68.6333333333333
2173,"Globular Cluster Men",5.96833333333333,-72.9833333333333
2174,"Nebula Ori",6.16166666666667,20.5
2175,"Open Cluster Ori",6.16333333333333,20.3166666666667
2176,"Open Cluster Dor",6.02333333333333,-66.85
2177,"Open Cluster Dor",6.01666666666667,-67.7166666666667
2178,"Galaxy Pic",6.04666666666667,-63.7666666666667
2179,"Galaxy Lep",6.13333333333333,-21.75
2181,"Open Cluster Dor",6.04333333333333,-65.25
2182,"Nebula Mon",6.15833333333333,-6.33333333333333
2183,"Nebula Mon",6.18,-6.21666666666667
2185,"Nebula Mon",6.185,-6.21666666666667
2186,"Open Cluster Ori",6.20333333333333,5.45
2187,"Galaxy Dor",6.065,-69.5666666666667
2188,"Galaxy Col",6.16833333333333,-34.1
2190,"Globular Cluster Men",6.01333333333333,-74.7166666666667
2191,"Galaxy Car",6.14,-52.5166666666667
2192,"Open Cluster Aur",6.25333333333333,39.85
2193,"Globular Cluster Dor",6.10333333333333,-65.0833333333333
2194,"Open Cluster Ori",6.23,12.8
2196,"Galaxy Lep",6.20333333333333,-21.8
2197,"Open Cluster Dor",6.09833333333333,-67.0833333333333
2199,"Galaxy Men",6.07833333333333,-73.4
2200,"Galaxy Pup",6.22333333333333,-43.65
2201,"Galaxy Pup",6.22333333333333,-43.6833333333333
2203,"Open Cluster Men",6.07833333333333,-75.4333333333333
2204,"Open Cluster CMa",6.26166666666667,-18.65
2205,"Galaxy Pic",6.17666666666667,-62.5333333333333
2206,"Galaxy CMa",6.26666666666667,-26.7666666666667
2207,"Galaxy CMa",6.27333333333333,-21.3666666666667
2208,"Galaxy Aur",6.375,51.9166666666667
2209,"Globular Cluster Men",6.145,-73.85
2210,"Globular Cluster Dor",6.19166666666667,-69.1333333333333
2211,"Galaxy CMa",6.30666666666667,-18.5666666666667
2212,"Galaxy CMa",6.30833333333333,-18.55
2213,"Globular Cluster Men",6.17833333333333,-71.55
2214,"Open Cluster Dor",6.21333333333333,-68.2666666666667
2215,"Open Cluster Mon",6.35,-7.28333333333333
2216,"Galaxy CMa",6.36,-22.0833333333333
2217,"Galaxy CMa",6.36166666666667,-27.2333333333333
2220,"Asterism Pup",6.36333333333333,-44.7666666666667
2221,"Galaxy Pic",6.33666666666667,-57.5833333333333
2222,"Galaxy Pic",6.33833333333333,-57.5333333333333
2223,"Galaxy CMa",6.41,-22.8333333333333
2227,"Galaxy CMa",6.43166666666667,-21.9833333333333
2228,"Galaxy Dor",6.35333333333333,-64.45
2229,"Galaxy Dor",6.355,-64.9666666666667
2230,"Galaxy Dor",6.35666666666667,-65
2231,"Globular Cluster Dor",6.34,-67.5333333333333
2232,"Open Cluster Mon",6.44333333333333,-4.75
2233,"Galaxy Dor",6.36166666666667,-65.05
2235,"Galaxy Dor",6.37166666666667,-64.95
2236,"Open Cluster Mon",6.495,6.83333333333333
2237,"Nebula Mon",6.505,5.05
2238,"Cluster Nebulosity Mon",6.51,5.01666666666667
2239,"Open Cluster Mon",6.51666666666667,4.95
2241,"Open Cluster Dor",6.37833333333333,-68.95
2242,"Planetary Nebula Aur",6.56666666666667,44.7666666666667
2243,"Open Cluster CMa",6.49666666666667,-31.2833333333333
2244,"Open Cluster Mon",6.54,4.86666666666667
2245,"Nebula Mon",6.545,10.1666666666667
2246,"Nebula Mon",6.54,5.11666666666667
2247,"Nebula Mon",6.55333333333333,10.3333333333333
2249,"Globular Cluster Dor",6.43166666666667,-68.8
2250,"Open Cluster Mon",6.54666666666667,-5.03333333333333
2251,"Open Cluster Mon",6.57833333333333,8.36666666666667
2252,"Open Cluster Mon",6.58333333333333,5.38333333333333
2253,"Open Cluster Cam",6.70666666666667,66.3333333333333
2254,"Open Cluster Mon",6.6,7.66666666666667
2255,"Galaxy Col",6.56666666666667,-34.7833333333333
2256,"Galaxy Cam",6.78666666666667,74.2333333333333
2257,"Globular Cluster Dor",6.50666666666667,-64.3166666666667
2258,"Galaxy Cam",6.79666666666667,74.4833333333333
2259,"Open Cluster Mon",6.64333333333333,10.8833333333333
2261,"Nebula Mon",6.65333333333333,8.73333333333333
2262,"Open Cluster Mon",6.64,1.18333333333333
2263,"Galaxy CMa",6.64,-24.8166666666667
2264,"Cluster Nebulosity Mon",6.685,9.88333333333333
2266,"Open Cluster Gem",6.72,26.9666666666667
2267,"Galaxy CMa",6.68,-32.4833333333333
2268,"Galaxy Cam",7.23333333333333,84.3833333333333
2269,"Open Cluster Mon",6.73166666666667,4.56666666666667
2271,"Galaxy CMa",6.71333333333333,-23.4666666666667
2272,"Galaxy CMa",6.71166666666667,-27.45
2273,"Galaxy Lyn",6.835,60.85
2274,"Galaxy Gem",6.78666666666667,33.5666666666667
2275,"Galaxy Gem",6.78666666666667,33.6
2276,"Galaxy Cep",7.45,85.75
2280,"Galaxy CMa",6.74666666666667,-27.6333333333333
2281,"Open Cluster Aur",6.82166666666667,41.0666666666667
2282,"Nebula Mon",6.78166666666667,1.31666666666667
2283,"Galaxy CMa",6.765,-18.2333333333333
2286,"Open Cluster Mon",6.79333333333333,-3.16666666666667
2287,"Open Cluster CMa",6.78333333333333,-20.7333333333333
2288,"Galaxy Gem",6.845,33.4333333333333
2289,"Galaxy Gem",6.845,33.45
2290,"Galaxy Gem",6.85,33.4333333333333
2291,"Galaxy Gem",6.85,33.5333333333333
2292,"Galaxy CMa",6.79333333333333,-26.75
2293,"Galaxy CMa",6.795,-26.75
2294,"Galaxy Gem",6.85333333333333,33.5333333333333
2295,"Galaxy CMa",6.78833333333333,-26.7333333333333
2296,"Galaxy CMa",6.81,-16.9166666666667
2297,"Galaxy Pic",6.74,-63.7166666666667
2298,"Globular Cluster Pup",6.81666666666667,-36
2299," Mon",6.85166666666667,-7
2300,"Galaxy Cep",7.53333333333333,85.7166666666667
2301,"Open Cluster Mon",6.86333333333333,0.466666666666667
2302,"Open Cluster Mon",6.865,-7.06666666666667
2303,"Galaxy Aur",6.93666666666667,45.5
2304,"Open Cluster Gem",6.91666666666667,18.0166666666667
2305,"Galaxy Vol",6.81,-64.2666666666667
2307,"Galaxy Vol",6.81333333333333,-64.3333333333333
2308,"Galaxy Lyn",6.97666666666667,45.2166666666667
2309,"Open Cluster Mon",6.93666666666667,-7.2
2310,"Galaxy Pup",6.9,-40.8666666666667
2311,"Open Cluster Mon",6.96333333333333,-4.58333333333333
2313,"Nebula Mon",6.96666666666667,-7.95
2314,"Galaxy Cam",7.175,75.3333333333333
2315,"Galaxy Lyn",7.04166666666667,50.6
2316,"Nebula Mon",6.995,-7.76666666666667
2317," Mon",6.98,-7.76666666666667
2320,"Galaxy Lyn",7.09333333333333,50.6
2321,"Galaxy Lyn",7.09833333333333,50.7666666666667
2322,"Galaxy Lyn",7.09833333333333,50.5166666666667
2323,"Open Cluster Mon",7.05333333333333,-8.33333333333333
2324,"Open Cluster Mon",7.07,1.05
2325,"Galaxy CMa",7.045,-28.7
2326,"Galaxy Lyn",7.14,50.7333333333333
2327,"Nebula CMa",7.07166666666667,-11.3
2328,"Galaxy Pup",7.04166666666667,-42.05
2329,"Galaxy Lyn",7.15333333333333,48.6166666666667
2330,"Galaxy Lyn",7.15833333333333,50.2
2331,"Open Cluster Gem",7.12,27.35
2332,"Galaxy Lyn",7.15833333333333,50.1833333333333
2333,"Galaxy Gem",7.14,35.1833333333333
2334," Lyn",7.165,50.2
2335,"Open Cluster Mon",7.11,-10.0833333333333
2336,"Galaxy Cam",7.45166666666667,80.1833333333333
2337,"Galaxy Lyn",7.17,44.45
2339,"Galaxy Gem",7.13833333333333,18.7833333333333
2340,"Galaxy Lyn",7.18333333333333,50.1666666666667
2341,"Galaxy Gem",7.155,20.5833333333333
2342,"Galaxy Gem",7.15666666666667,20.6333333333333
2343,"Open Cluster Mon",7.13833333333333,-10.65
2344,"Galaxy Lyn",7.20833333333333,47.1666666666667
2345,"Open Cluster CMa",7.13833333333333,-13.1666666666667
2346,"Planetary Nebula Mon",7.15666666666667,-0.8
2347,"Galaxy Cam",7.26833333333333,64.7166666666667
2348," Vol",7.05166666666667,-67.3833333333333
2350,"Galaxy CMi",7.22,12.25
2352," CMa",7.22666666666667,-24.1
2353,"Open Cluster Mon",7.24333333333333,-10.3
2354,"Open Cluster CMa",7.23833333333333,-25.7333333333333
2355,"Open Cluster Gem",7.28166666666667,13.7833333333333
2356," Gem",7.285,13.9666666666667
2357,"Galaxy Gem",7.29333333333333,23.3666666666667
2359,"Nebula CMa",7.31,-13.2
2360,"Open Cluster CMa",7.29666666666667,-15.6166666666667
2362,"Cluster Nebulosity CMa",7.31333333333333,-24.95
2363,"Galaxy Cam",7.47833333333333,69.0666666666667
2365,"Galaxy Gem",7.375,22.0666666666667
2366,"Galaxy Cam",7.48166666666667,69.2166666666667
2367,"Open Cluster CMa",7.335,-21.9333333333333
2368,"Open Cluster Mon",7.35,-10.3833333333333
2369,"Galaxy Car",7.27666666666667,-62.35
2370,"Galaxy Gem",7.41666666666667,23.7833333333333
2371,"Planetary Nebula Gem",7.42666666666667,29.4833333333333
2372,"Planetary Nebula Gem",7.42666666666667,29.5
2373,"Galaxy Gem",7.44166666666667,33.8
2374,"Open Cluster CMa",7.4,-13.2666666666667
2375,"Galaxy Gem",7.45166666666667,33.8166666666667
2376,"Galaxy Gem",7.44333333333333,23.0666666666667
2377,"Galaxy Mon",7.415,-9.66666666666667
2379,"Galaxy Gem",7.45666666666667,33.8166666666667
2380,"Galaxy CMa",7.39833333333333,-27.5166666666667
2381,"Galaxy Car",7.33333333333333,-63.0666666666667
2382," CMa",7.39833333333333,-27.5333333333333
2383,"Open Cluster CMa",7.41333333333333,-20.9333333333333
2384,"Open Cluster CMa",7.41833333333333,-21.0333333333333
2385,"Galaxy Gem",7.47333333333333,33.8333333333333
2387,"Galaxy Aur",7.48333333333333,36.8666666666667
2388,"Galaxy Gem",7.48,33.8166666666667
2389,"Galaxy Gem",7.485,33.85
2392,"Planetary Nebula Gem",7.48666666666667,20.9166666666667
2393,"Galaxy Gem",7.5,34.0166666666667
2395,"Open Cluster Gem",7.45166666666667,13.5833333333333
2396,"Open Cluster Pup",7.46833333333333,-11.7333333333333
2397,"Galaxy Vol",7.355,-69
2398,"Galaxy Gem",7.505,24.4833333333333
2401,"Open Cluster Pup",7.49,-13.9666666666667
2402,"Galaxy CMi",7.51333333333333,9.65
2403,"Galaxy Cam",7.615,65.6
2405,"Galaxy Gem",7.53666666666667,25.9166666666667
2406,"Galaxy Gem",7.53166666666667,18.3
2407,"Galaxy Gem",7.53166666666667,18.35
2410,"Galaxy Gem",7.58333333333333,32.8333333333333
2411,"Galaxy Gem",7.57666666666667,18.2833333333333
2414,"Open Cluster Pup",7.555,-15.45
2415,"Galaxy Lyn",7.615,35.25
2416,"Galaxy CMi",7.595,11.6166666666667
2417,"Galaxy Car",7.50166666666667,-62.25
2418,"Galaxy Gem",7.60833333333333,17.9
2419,"Globular Cluster Lyn",7.635,38.8833333333333
